id,country_ID,country,region,year,month,taric,type,eur,tons,eur_kg,eur_raw,tons_raw
208_121410_2017_6,208,Algeria,North Africa,2017,6,121410.0,Harina y pellets de alfalfa,104.26,541.26,0.1926,104.26,541.26
208_121410_2017_7,208,Algeria,North Africa,2017,7,121410.0,Harina y pellets de alfalfa,60.24,244.88,0.246,60.24,244.88
208_121410_2017_8,208,Algeria,North Africa,2017,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21865,0.0,0.0
208_121410_2017_9,208,Algeria,North Africa,2017,9,121410.0,Harina y pellets de alfalfa,104.72,547.48,0.1913,104.72,547.48
208_121410_2017_10,208,Algeria,North Africa,2017,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2003,0.0,0.0
208_121410_2017_11,208,Algeria,North Africa,2017,11,121410.0,Harina y pellets de alfalfa,51.08,244.08,0.2093,51.08,244.08
208_121410_2017_12,208,Algeria,North Africa,2017,12,121410.0,Harina y pellets de alfalfa,42.46,290.6,0.1461,42.46,290.6
208_121410_2018_1,208,Algeria,North Africa,2018,1,121410.0,Harina y pellets de alfalfa,60.07,244.2,0.246,60.07,244.2
208_121410_2018_2,208,Algeria,North Africa,2018,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.249,0.0,0.0
208_121410_2018_3,208,Algeria,North Africa,2018,3,121410.0,Harina y pellets de alfalfa,121.98,484.04,0.252,121.98,484.04
208_121410_2018_4,208,Algeria,North Africa,2018,4,121410.0,Harina y pellets de alfalfa,247.43,1318.28,0.1877,247.43,1318.28
208_121410_2018_5,208,Algeria,North Africa,2018,5,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.17746666666666666,0.0,0.0
208_121410_2018_6,208,Algeria,North Africa,2018,6,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.16723333333333334,0.0,0.0
208_121410_2018_7,208,Algeria,North Africa,2018,7,121410.0,Harina y pellets de alfalfa,26.93,171.52,0.157,26.93,171.52
208_121410_2018_8,208,Algeria,North Africa,2018,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.16925,0.0,0.0
208_121410_2018_9,208,Algeria,North Africa,2018,9,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1815,0.0,0.0
208_121410_2018_10,208,Algeria,North Africa,2018,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.19374999999999998,0.0,0.0
208_121410_2018_11,208,Algeria,North Africa,2018,11,121410.0,Harina y pellets de alfalfa,35.39,171.82,0.206,35.39,171.82
208_121410_2018_12,208,Algeria,North Africa,2018,12,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20143999999999998,0.0,0.0
208_121410_2019_1,208,Algeria,North Africa,2019,1,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.19688,0.0,0.0
208_121410_2019_2,208,Algeria,North Africa,2019,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.19232,0.0,0.0
208_121410_2019_3,208,Algeria,North Africa,2019,3,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.18776,0.0,0.0
208_121410_2019_4,208,Algeria,North Africa,2019,4,121410.0,Harina y pellets de alfalfa,34.57,188.7,0.1832,34.57,188.7
208_121410_2019_5,208,Algeria,North Africa,2019,5,121410.0,Harina y pellets de alfalfa,325.53,1644.1,0.198,325.53,1644.1
208_121410_2019_6,208,Algeria,North Africa,2019,6,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20285714285714287,0.0,0.0
208_121410_2019_7,208,Algeria,North Africa,2019,7,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2077142857142857,0.0,0.0
208_121410_2019_8,208,Algeria,North Africa,2019,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21257142857142858,0.0,0.0
208_121410_2019_9,208,Algeria,North Africa,2019,9,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21742857142857144,0.0,0.0
208_121410_2019_10,208,Algeria,North Africa,2019,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2222857142857143,0.0,0.0
208_121410_2019_11,208,Algeria,North Africa,2019,11,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.22714285714285715,0.0,0.0
208_121410_2019_12,208,Algeria,North Africa,2019,12,121410.0,Harina y pellets de alfalfa,32.8,141.36,0.232,32.8,141.36
208_121410_2020_1,208,Algeria,North Africa,2020,1,121410.0,Harina y pellets de alfalfa,95.5,435.58,0.2192,95.5,435.58
208_121410_2020_2,208,Algeria,North Africa,2020,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.25934999999999997,0.0,0.0
208_121410_2020_3,208,Algeria,North Africa,2020,3,121410.0,Harina y pellets de alfalfa,71.67,239.3,0.2995,71.67,239.3
208_121410_2020_4,208,Algeria,North Africa,2020,4,121410.0,Harina y pellets de alfalfa,30.25,142.04,0.213,30.25,142.04
208_121410_2020_5,208,Algeria,North Africa,2020,5,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.213,0.0,0.0
208_121410_2020_6,208,Algeria,North Africa,2020,6,121410.0,Harina y pellets de alfalfa,51.33,240.98,0.213,51.33,240.98
208_121410_2020_7,208,Algeria,North Africa,2020,7,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21046666666666666,0.0,0.0
208_121410_2020_8,208,Algeria,North Africa,2020,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20793333333333333,0.0,0.0
208_121410_2020_9,208,Algeria,North Africa,2020,9,121410.0,Harina y pellets de alfalfa,49.15,239.24,0.2054,49.15,239.24
208_121410_2020_10,208,Algeria,North Africa,2020,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20303333333333334,0.0,0.0
208_121410_2020_11,208,Algeria,North Africa,2020,11,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20066666666666666,0.0,0.0
208_121410_2020_12,208,Algeria,North Africa,2020,12,121410.0,Harina y pellets de alfalfa,31.45,158.56,0.1983,31.45,158.56
208_121410_2021_1,208,Algeria,North Africa,2021,1,121410.0,Harina y pellets de alfalfa,27.69,142.14,0.1948,27.69,142.14
208_121410_2021_2,208,Algeria,North Africa,2021,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2054,0.0,0.0
208_121410_2021_3,208,Algeria,North Africa,2021,3,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.216,0.0,0.0
208_121410_2021_4,208,Algeria,North Africa,2021,4,121410.0,Harina y pellets de alfalfa,44.28,195.38,0.2266,44.28,195.38
208_121410_2021_5,208,Algeria,North Africa,2021,5,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.22308,0.0,0.0
208_121410_2021_6,208,Algeria,North Africa,2021,6,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21956,0.0,0.0
208_121410_2021_7,208,Algeria,North Africa,2021,7,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21603999999999998,0.0,0.0
208_121410_2021_8,208,Algeria,North Africa,2021,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21252,0.0,0.0
208_121410_2021_9,208,Algeria,North Africa,2021,9,121410.0,Harina y pellets de alfalfa,51.3,245.46,0.209,51.3,245.46
208_121410_2021_10,208,Algeria,North Africa,2021,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21445,0.0,0.0
208_121410_2021_11,208,Algeria,North Africa,2021,11,121410.0,Harina y pellets de alfalfa,15.75,71.62,0.2199,15.75,71.62
208_121410_2021_12,208,Algeria,North Africa,2021,12,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_1,208,Algeria,North Africa,2022,1,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_2,208,Algeria,North Africa,2022,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_3,208,Algeria,North Africa,2022,3,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_4,208,Algeria,North Africa,2022,4,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_5,208,Algeria,North Africa,2022,5,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_6,208,Algeria,North Africa,2022,6,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_7,208,Algeria,North Africa,2022,7,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_8,208,Algeria,North Africa,2022,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_9,208,Algeria,North Africa,2022,9,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_10,208,Algeria,North Africa,2022,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_11,208,Algeria,North Africa,2022,11,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_121410_2022_12,208,Algeria,North Africa,2022,12,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2199,0.0,0.0
208_12149090_2006_1,208,Algeria,North Africa,2006,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
208_12149090_2006_2,208,Algeria,North Africa,2006,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
208_12149090_2006_3,208,Algeria,North Africa,2006,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
208_12149090_2006_4,208,Algeria,North Africa,2006,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
208_12149090_2006_5,208,Algeria,North Africa,2006,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
208_12149090_2006_6,208,Algeria,North Africa,2006,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
208_12149090_2006_7,208,Algeria,North Africa,2006,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
208_12149090_2006_8,208,Algeria,North Africa,2006,8,12149090.0,"Heno, alfalfa, trébol, esparce",7.99,57.02,0.1401,7.99,57.02
208_12149090_2006_9,208,Algeria,North Africa,2006,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.14,0.0,0.0
208_12149090_2006_10,208,Algeria,North Africa,2006,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.1399,0.0,0.0
208_12149090_2006_11,208,Algeria,North Africa,2006,11,12149090.0,"Heno, alfalfa, trébol, esparce",25.46,182.1,0.1398,25.46,182.1
208_12149090_2006_12,208,Algeria,North Africa,2006,12,12149090.0,"Heno, alfalfa, trébol, esparce",22.24,180.8,0.123,22.24,180.8
208_12149090_2008_1,208,Algeria,North Africa,2008,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.14941785714285716,0.0,0.0
208_12149090_2008_2,208,Algeria,North Africa,2008,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15145,0.0,0.0
208_12149090_2008_3,208,Algeria,North Africa,2008,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15348214285714284,0.0,0.0
208_12149090_2008_4,208,Algeria,North Africa,2008,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15551428571428572,0.0,0.0
208_12149090_2008_5,208,Algeria,North Africa,2008,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.1575464285714286,0.0,0.0
208_12149090_2008_6,208,Algeria,North Africa,2008,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15957857142857143,0.0,0.0
208_12149090_2008_7,208,Algeria,North Africa,2008,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.16161071428571427,0.0,0.0
208_12149090_2008_8,208,Algeria,North Africa,2008,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.16364285714285715,0.0,0.0
208_12149090_2008_9,208,Algeria,North Africa,2008,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.16567500000000002,0.0,0.0
208_12149090_2008_10,208,Algeria,North Africa,2008,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.16770714285714286,0.0,0.0
208_12149090_2008_11,208,Algeria,North Africa,2008,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.1697392857142857,0.0,0.0
208_12149090_2008_12,208,Algeria,North Africa,2008,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.17177142857142857,0.0,0.0
208_12149090_2011_1,208,Algeria,North Africa,2011,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.22257500000000002,0.0,0.0
208_12149090_2011_2,208,Algeria,North Africa,2011,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.22460714285714287,0.0,0.0
208_12149090_2011_3,208,Algeria,North Africa,2011,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2266392857142857,0.0,0.0
208_12149090_2011_4,208,Algeria,North Africa,2011,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.22867142857142858,0.0,0.0
208_12149090_2011_5,208,Algeria,North Africa,2011,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.23070357142857145,0.0,0.0
208_12149090_2011_6,208,Algeria,North Africa,2011,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2327357142857143,0.0,0.0
208_12149090_2011_7,208,Algeria,North Africa,2011,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.23476785714285714,0.0,0.0
208_12149090_2011_8,208,Algeria,North Africa,2011,8,12149090.0,"Heno, alfalfa, trébol, esparce",5.63,23.78,0.2368,5.63,23.78
208_12149090_2011_9,208,Algeria,North Africa,2011,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.23602,0.0,0.0
208_12149090_2011_10,208,Algeria,North Africa,2011,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.23524,0.0,0.0
208_12149090_2011_11,208,Algeria,North Africa,2011,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.23446,0.0,0.0
208_12149090_2011_12,208,Algeria,North Africa,2011,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.23368,0.0,0.0
208_12149090_2012_1,208,Algeria,North Africa,2012,1,12149090.0,"Heno, alfalfa, trébol, esparce",5.59,24.0,0.2329,5.59,24.0
208_12149090_2012_2,208,Algeria,North Africa,2012,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.23646,0.0,0.0
208_12149090_2012_3,208,Algeria,North Africa,2012,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24001999999999998,0.0,0.0
208_12149090_2012_4,208,Algeria,North Africa,2012,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24358,0.0,0.0
208_12149090_2012_5,208,Algeria,North Africa,2012,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24713999999999997,0.0,0.0
208_12149090_2012_6,208,Algeria,North Africa,2012,6,12149090.0,"Heno, alfalfa, trébol, esparce",48.01,191.48,0.2507,48.01,191.48
208_12149090_2012_7,208,Algeria,North Africa,2012,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2527272727272727,0.0,0.0
208_12149090_2012_8,208,Algeria,North Africa,2012,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.25475454545454546,0.0,0.0
208_12149090_2012_9,208,Algeria,North Africa,2012,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.25678181818181817,0.0,0.0
208_12149090_2012_10,208,Algeria,North Africa,2012,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2588090909090909,0.0,0.0
208_12149090_2012_11,208,Algeria,North Africa,2012,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.26083636363636364,0.0,0.0
208_12149090_2012_12,208,Algeria,North Africa,2012,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.26286363636363635,0.0,0.0
208_12149090_2013_1,208,Algeria,North Africa,2013,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2648909090909091,0.0,0.0
208_12149090_2013_2,208,Algeria,North Africa,2013,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.26691818181818183,0.0,0.0
208_12149090_2013_3,208,Algeria,North Africa,2013,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.26894545454545454,0.0,0.0
208_12149090_2013_4,208,Algeria,North Africa,2013,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2709727272727273,0.0,0.0
208_12149090_2013_5,208,Algeria,North Africa,2013,5,12149090.0,"Heno, alfalfa, trébol, esparce",59.68,218.6,0.273,59.68,218.6
208_12149090_2013_6,208,Algeria,North Africa,2013,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2687846153846154,0.0,0.0
208_12149090_2013_7,208,Algeria,North Africa,2013,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2645692307692308,0.0,0.0
208_12149090_2013_8,208,Algeria,North Africa,2013,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.26035384615384616,0.0,0.0
208_12149090_2013_9,208,Algeria,North Africa,2013,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.25613846153846154,0.0,0.0
208_12149090_2013_10,208,Algeria,North Africa,2013,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2519230769230769,0.0,0.0
208_12149090_2013_11,208,Algeria,North Africa,2013,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24770769230769232,0.0,0.0
208_12149090_2013_12,208,Algeria,North Africa,2013,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2434923076923077,0.0,0.0
208_12149090_2014_1,208,Algeria,North Africa,2014,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.23927692307692308,0.0,0.0
208_12149090_2014_2,208,Algeria,North Africa,2014,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2350615384615385,0.0,0.0
208_12149090_2014_3,208,Algeria,North Africa,2014,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.23084615384615387,0.0,0.0
208_12149090_2014_4,208,Algeria,North Africa,2014,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.22663076923076925,0.0,0.0
208_12149090_2014_5,208,Algeria,North Africa,2014,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.22241538461538463,0.0,0.0
208_12149090_2014_6,208,Algeria,North Africa,2014,6,12149090.0,"Heno, alfalfa, trébol, esparce",20.98,96.16,0.2182,20.98,96.16
208_12149090_2014_7,208,Algeria,North Africa,2014,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15995,0.0,0.0
208_12149090_2014_8,208,Algeria,North Africa,2014,8,12149090.0,"Heno, alfalfa, trébol, esparce",15.69,154.22,0.1017,15.69,154.22
208_12149090_2014_9,208,Algeria,North Africa,2014,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.112275,0.0,0.0
208_12149090_2014_10,208,Algeria,North Africa,2014,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.12284999999999999,0.0,0.0
208_12149090_2014_11,208,Algeria,North Africa,2014,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.133425,0.0,0.0
208_12149090_2014_12,208,Algeria,North Africa,2014,12,12149090.0,"Heno, alfalfa, trébol, esparce",2.37,16.46,0.144,2.37,16.46
208_12149090_2015_1,208,Algeria,North Africa,2015,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.17535,0.0,0.0
208_12149090_2015_2,208,Algeria,North Africa,2015,2,12149090.0,"Heno, alfalfa, trébol, esparce",24.78,119.9,0.2067,24.78,119.9
208_12149090_2015_3,208,Algeria,North Africa,2015,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.22735,0.0,0.0
208_12149090_2015_4,208,Algeria,North Africa,2015,4,12149090.0,"Heno, alfalfa, trébol, esparce",24.38,98.32,0.248,24.38,98.32
208_12149090_2015_5,208,Algeria,North Africa,2015,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24728571428571428,0.0,0.0
208_12149090_2015_6,208,Algeria,North Africa,2015,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24657142857142858,0.0,0.0
208_12149090_2015_7,208,Algeria,North Africa,2015,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24585714285714286,0.0,0.0
208_12149090_2015_8,208,Algeria,North Africa,2015,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24514285714285713,0.0,0.0
208_12149090_2015_9,208,Algeria,North Africa,2015,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2444285714285714,0.0,0.0
208_12149090_2015_10,208,Algeria,North Africa,2015,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24371428571428572,0.0,0.0
208_12149090_2015_11,208,Algeria,North Africa,2015,11,12149090.0,"Heno, alfalfa, trébol, esparce",23.69,97.48,0.243,23.69,97.48
208_12149090_2015_12,208,Algeria,North Africa,2015,12,12149090.0,"Heno, alfalfa, trébol, esparce",37.64,241.92,0.1556,37.64,241.92
208_12149090_2016_1,208,Algeria,North Africa,2016,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.1687,0.0,0.0
208_12149090_2016_2,208,Algeria,North Africa,2016,2,12149090.0,"Heno, alfalfa, trébol, esparce",35.1,193.07,0.1818,35.1,193.07
208_12149090_2016_3,208,Algeria,North Africa,2016,3,12149090.0,"Heno, alfalfa, trébol, esparce",34.7,191.72,0.181,34.7,191.72
208_12149090_2016_4,208,Algeria,North Africa,2016,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.32399999999999995,0.0,0.0
208_12149090_2016_5,208,Algeria,North Africa,2016,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.46699999999999997,0.0,0.0
208_12149090_2016_6,208,Algeria,North Africa,2016,6,12149090.0,"Heno, alfalfa, trébol, esparce",29.28,48.0,0.61,29.28,48.0
208_12149090_2016_7,208,Algeria,North Africa,2016,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.564,0.0,0.0
208_12149090_2016_8,208,Algeria,North Africa,2016,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.518,0.0,0.0
208_12149090_2016_9,208,Algeria,North Africa,2016,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.472,0.0,0.0
208_12149090_2016_10,208,Algeria,North Africa,2016,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.426,0.0,0.0
208_12149090_2016_11,208,Algeria,North Africa,2016,11,12149090.0,"Heno, alfalfa, trébol, esparce",28.5,75.0,0.38,28.5,75.0
208_12149090_2016_12,208,Algeria,North Africa,2016,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.37784,0.0,0.0
208_12149090_2017_1,208,Algeria,North Africa,2017,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.37568,0.0,0.0
208_12149090_2017_2,208,Algeria,North Africa,2017,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.37352,0.0,0.0
208_12149090_2017_3,208,Algeria,North Africa,2017,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.37136,0.0,0.0
208_12149090_2017_4,208,Algeria,North Africa,2017,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.36920000000000003,0.0,0.0
208_12149090_2017_5,208,Algeria,North Africa,2017,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.36704000000000003,0.0,0.0
208_12149090_2017_6,208,Algeria,North Africa,2017,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.36488,0.0,0.0
208_12149090_2017_7,208,Algeria,North Africa,2017,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.36272,0.0,0.0
208_12149090_2017_8,208,Algeria,North Africa,2017,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.36056,0.0,0.0
208_12149090_2017_9,208,Algeria,North Africa,2017,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.3584,0.0,0.0
208_12149090_2017_10,208,Algeria,North Africa,2017,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.35624,0.0,0.0
208_12149090_2017_11,208,Algeria,North Africa,2017,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.35408,0.0,0.0
208_12149090_2017_12,208,Algeria,North Africa,2017,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.35192,0.0,0.0
208_12149090_2018_1,208,Algeria,North Africa,2018,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.34976,0.0,0.0
208_12149090_2018_2,208,Algeria,North Africa,2018,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.3476,0.0,0.0
208_12149090_2018_3,208,Algeria,North Africa,2018,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.34544,0.0,0.0
