Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg
Kenya,Sub-Saharan Africa,2009,121490,"Other forage products, nes",22.42,93.754,0.2391
Vietnam,Southeast Asia,2009,121490,"Other forage products, nes",21.12,43.861,0.4815
Ethiopia,Sub-Saharan Africa,2009,121490,"Other forage products, nes",19.89,99.0097,0.2009
Peru,South America,2009,121490,"Other forage products, nes",19.68,10.408,1.8909
Norway,Western Europe,2009,121490,"Other forage products, nes",16.41,121.601,0.1349
Estonia,Eastern Europe,2009,121490,"Other forage products, nes",15.27,7.018,2.1758
Singapore,Southeast Asia,2009,121490,"Other forage products, nes",12.6,31.651,0.3981
Mauritius,Sub-Saharan Africa,2009,121490,"Other forage products, nes",12.58,40.0,0.3145
Ecuador,South America,2009,121490,"Other forage products, nes",11.5,7.056,1.6298
Barbados,Central America and Caribbean,2009,121490,"Other forage products, nes",5.93,9.658,0.614
Brazil,South America,2009,121490,"Other forage products, nes",5.55,10.0,0.555
Zambia,Sub-Saharan Africa,2009,121490,"Other forage products, nes",4.03,13.551200000000001,0.2974
Colombia,South America,2009,121490,"Other forage products, nes",3.5,14.069,0.2488
Croatia,Eastern Europe,2009,121490,"Other forage products, nes",3.28,11.2,0.2929
Samoa,Oceania,2009,121490,"Other forage products, nes",3.19,1.04,3.0673
Qatar,Middle East,2009,121490,"Other forage products, nes",3.08,6.389,0.4821
Moldova,Eastern Europe,2009,121490,"Other forage products, nes",2.51,97.76,0.0257
Greece,Western Europe,2009,121490,"Other forage products, nes",1.85,7.0,0.2643
Gambia,Sub-Saharan Africa,2009,121490,"Other forage products, nes",1.66,0.6,2.7667
South Korea,East Asia,2009,121490,"Other forage products, nes",1.41,3.0,0.47
Kyrgyzstan,Eastern Europe,2009,121490,"Other forage products, nes",1.39,7.7,0.1805
Ghana,Sub-Saharan Africa,2009,121490,"Other forage products, nes",0.45,0.163,2.7607
Nepal,Central Asia,2009,121490,"Other forage products, nes",0.39,0.193,2.0207
Dominican Republic,Central America and Caribbean,2009,121490,"Other forage products, nes",0.11,0.11206999999999999,0.9815
Brunei,Southeast Asia,2009,121490,"Other forage products, nes",0.1,0.207,0.4831
Morocco,North Africa,2009,121490,"Other forage products, nes",0.07,0.1,0.7
Lesotho,Sub-Saharan Africa,2009,121490,"Other forage products, nes",0.06,0.1,0.6
Armenia,Eastern Europe,2009,121490,"Other forage products, nes",0.0,0.0,
United States,North America,2008,121490,"Other forage products, nes",670723.58,2153330.0,0.3115
Australia,Oceania,2008,121490,"Other forage products, nes",413148.82,1483530.0,0.2785
Canada,North America,2008,121490,"Other forage products, nes",116736.51,374777.0,0.3115
European Union,Western Europe,2008,121490,"Other forage products, nes",104519.47,342451.0,0.3052
Spain,Western Europe,2008,121490,"Other forage products, nes",90683.87,297553.0,0.3048
Germany,Western Europe,2008,121490,"Other forage products, nes",19203.31,64979.5,0.2955
Mexico,North America,2008,121490,"Other forage products, nes",18279.09,110149.0,0.1659
France,Western Europe,2008,121490,"Other forage products, nes",12945.62,48419.2,0.2674
Israel,Middle East,2008,121490,"Other forage products, nes",12044.0,17855.7,0.6745
Egypt,North Africa,2008,121490,"Other forage products, nes",11369.41,29622.0,0.3838
Netherlands,Western Europe,2008,121490,"Other forage products, nes",10656.93,15518.8,0.6867
Turkey,Eastern Europe,2008,121490,"Other forage products, nes",9669.47,22332.8,0.433
Chile,South America,2008,121490,"Other forage products, nes",9076.74,15272.3,0.5943
Italy,Western Europe,2008,121490,"Other forage products, nes",5552.6,17697.1,0.3138
China,East Asia,2008,121490,"Other forage products, nes",4876.8,26903.8,0.1813
Sweden,Western Europe,2008,121490,"Other forage products, nes",3854.36,12953.5,0.2976
Denmark,Western Europe,2008,121490,"Other forage products, nes",3249.84,8623.96,0.3768
Poland,Eastern Europe,2008,121490,"Other forage products, nes",3115.58,13450.8,0.2316
Austria,Western Europe,2008,121490,"Other forage products, nes",2993.07,14908.0,0.2008
Switzerland,Western Europe,2008,121490,"Other forage products, nes",2937.02,3854.15,0.762
United Kingdom,Western Europe,2008,121490,"Other forage products, nes",2690.6,5618.07,0.4789
Lithuania,Eastern Europe,2008,121490,"Other forage products, nes",1802.95,3761.77,0.4793
Albania,Eastern Europe,2008,121490,"Other forage products, nes",1666.41,633.107,2.6321
Luxembourg,Western Europe,2008,121490,"Other forage products, nes",1428.09,2299.73,0.621
Belgium,Western Europe,2008,121490,"Other forage products, nes",1344.08,2693.04,0.4991
Afghanistan,Central Asia,2008,121490,"Other forage products, nes",999.79,2409.65,0.4149
Thailand,Southeast Asia,2008,121490,"Other forage products, nes",851.38,472.6,1.8015
Russia,Eastern Europe,2008,121490,"Other forage products, nes",796.35,1666.79,0.4778
Czech Republic,Eastern Europe,2008,121490,"Other forage products, nes",683.67,2256.9,0.3029
Lebanon,Middle East,2008,121490,"Other forage products, nes",499.64,8312.56,0.0601
Portugal,Western Europe,2008,121490,"Other forage products, nes",470.87,930.29,0.5062
Finland,Western Europe,2008,121490,"Other forage products, nes",458.85,831.306,0.552
Latvia,Eastern Europe,2008,121490,"Other forage products, nes",360.06,1614.83,0.223
Bulgaria,Eastern Europe,2008,121490,"Other forage products, nes",309.36,621.584,0.4977
Syria,Middle East,2008,121490,"Other forage products, nes",260.27,1330.5,0.1956
Other Asia,Other Asia,2008,121490,"Other forage products, nes",258.2,130.087,1.9848
Japan,East Asia,2008,121490,"Other forage products, nes",253.52,714.0,0.3551
Ukraine,Eastern Europe,2008,121490,"Other forage products, nes",225.48,453.8,0.4969
Estonia,Eastern Europe,2008,121490,"Other forage products, nes",215.85,722.59,0.2987
Iceland,Western Europe,2008,121490,"Other forage products, nes",210.44,744.676,0.2826
India,Central Asia,2008,121490,"Other forage products, nes",184.6,302.076,0.6111
Indonesia,Southeast Asia,2008,121490,"Other forage products, nes",160.63,275.475,0.5831
Pakistan,Central Asia,2008,121490,"Other forage products, nes",158.44,1976.38,0.0802
Slovenia,Eastern Europe,2008,121490,"Other forage products, nes",149.79,585.365,0.2559
United Arab Emirates,Middle East,2008,121490,"Other forage products, nes",139.65,510.171,0.2737
Hungary,Eastern Europe,2008,121490,"Other forage products, nes",131.0,771.0,0.1699
Brazil,South America,2008,121490,"Other forage products, nes",126.91,105.6,1.2018
Saudi Arabia,Middle East,2008,121490,"Other forage products, nes",125.33,100.0,1.2532999999999999
Mozambique,Sub-Saharan Africa,2008,121490,"Other forage products, nes",120.58,387.105,0.3115
Uruguay,South America,2008,121490,"Other forage products, nes",96.53,1816.68,0.0531
Slovakia,Eastern Europe,2008,121490,"Other forage products, nes",81.52,261.721,0.3115
Argentina,South America,2008,121490,"Other forage products, nes",78.02,257.901,0.3025
Serbia,Eastern Europe,2008,121490,"Other forage products, nes",77.93,306.96,0.2539
Sudan,Sub-Saharan Africa,2008,121490,"Other forage products, nes",68.95,329.554,0.2092
Norway,Western Europe,2008,121490,"Other forage products, nes",32.23,395.072,0.0816
Kuwait,Middle East,2008,121490,"Other forage products, nes",31.45,72.4,0.4344
Romania,Eastern Europe,2008,121490,"Other forage products, nes",28.86,30.222,0.9549
Greece,Western Europe,2008,121490,"Other forage products, nes",25.22,85.46,0.2951
South Africa,Sub-Saharan Africa,2008,121490,"Other forage products, nes",21.84,56.398,0.3872
Hong Kong (China),East Asia,2008,121490,"Other forage products, nes",21.16,5.369,3.9411
Peru,South America,2008,121490,"Other forage products, nes",20.8,13.98,1.4878
Malaysia,Southeast Asia,2008,121490,"Other forage products, nes",18.05,45.5,0.3967
Venezuela,South America,2008,121490,"Other forage products, nes",15.95,70.278,0.227
Bosnia and Herzegovina,Eastern Europe,2008,121490,"Other forage products, nes",14.4,92.625,0.1555
Ecuador,South America,2008,121490,"Other forage products, nes",11.25,6.985,1.6106
Kenya,Sub-Saharan Africa,2008,121490,"Other forage products, nes",9.62,114.9,0.0837
Tunisia,North Africa,2008,121490,"Other forage products, nes",7.5,27.02,0.2776
Nicaragua,Central America and Caribbean,2008,121490,"Other forage products, nes",7.31,51.603,0.1417
Colombia,South America,2008,121490,"Other forage products, nes",5.7,13.207,0.4316
Bahrain,Middle East,2008,121490,"Other forage products, nes",5.32,1.0,5.32
Burkina Faso,Sub-Saharan Africa,2008,121490,"Other forage products, nes",4.81,2.075,2.3181
Costa Rica,Central America and Caribbean,2008,121490,"Other forage products, nes",4.32,3.0,1.44
Ireland,Western Europe,2008,121490,"Other forage products, nes",4.03,2.5,1.612
Guatemala,Central America and Caribbean,2008,121490,"Other forage products, nes",3.55,2.518,1.4098
Senegal,Sub-Saharan Africa,2008,121490,"Other forage products, nes",3.23,11.132,0.2902
Yemen,Middle East,2008,121490,"Other forage products, nes",3.04,8.0,0.38
New Zealand,Oceania,2008,121490,"Other forage products, nes",2.63,3.716,0.7078
Zambia,Sub-Saharan Africa,2008,121490,"Other forage products, nes",0.85,2.2127800000000004,0.3841
South Korea,East Asia,2008,121490,"Other forage products, nes",0.66,1.0,0.66
Eswatini,Sub-Saharan Africa,2008,121490,"Other forage products, nes",0.56,1.46568,0.3821
Singapore,Southeast Asia,2008,121490,"Other forage products, nes",0.42,0.66,0.6364
Croatia,Eastern Europe,2008,121490,"Other forage products, nes",0.38,1.105,0.3439
North Macedonia,Eastern Europe,2008,121490,"Other forage products, nes",0.28,6.2,0.0452
Uganda,Sub-Saharan Africa,2008,121490,"Other forage products, nes",0.12,3.0,0.04
Malawi,Sub-Saharan Africa,2008,121490,"Other forage products, nes",0.03,0.2,0.15
Namibia,Sub-Saharan Africa,2008,121490,"Other forage products, nes",0.01,0.036,0.2778
Morocco,North Africa,2008,121490,"Other forage products, nes",0.0,0.0,
United States,North America,2007,121490,"Other forage products, nes",591705.34,2714080.0,0.218
Australia,Oceania,2007,121490,"Other forage products, nes",190246.57,738281.0,0.2577
Canada,North America,2007,121490,"Other forage products, nes",151771.06,578666.0,0.2623
European Union,Western Europe,2007,121490,"Other forage products, nes",86605.56,392430.0,0.2207
Spain,Western Europe,2007,121490,"Other forage products, nes",75311.57,354781.0,0.2123
Germany,Western Europe,2007,121490,"Other forage products, nes",17789.0,73272.2,0.2428
France,Western Europe,2007,121490,"Other forage products, nes",12854.76,63335.5,0.203
Netherlands,Western Europe,2007,121490,"Other forage products, nes",9887.09,17147.7,0.5766
Mexico,North America,2007,121490,"Other forage products, nes",9365.48,47330.2,0.1979
Chile,South America,2007,121490,"Other forage products, nes",6999.59,15629.9,0.4478
China,East Asia,2007,121490,"Other forage products, nes",6405.92,41162.9,0.1556
Sweden,Western Europe,2007,121490,"Other forage products, nes",4680.58,17102.1,0.2737
Italy,Western Europe,2007,121490,"Other forage products, nes",4125.23,15146.2,0.2724
Denmark,Western Europe,2007,121490,"Other forage products, nes",3547.2,13828.3,0.2565
Austria,Western Europe,2007,121490,"Other forage products, nes",3466.25,17372.3,0.1995
Switzerland,Western Europe,2007,121490,"Other forage products, nes",2708.48,4034.37,0.6714
Estonia,Eastern Europe,2007,121490,"Other forage products, nes",2523.31,4970.07,0.5077
United Kingdom,Western Europe,2007,121490,"Other forage products, nes",1990.85,3491.77,0.5702
Israel,Middle East,2007,121490,"Other forage products, nes",1840.0,7396.21,0.2488
Lithuania,Eastern Europe,2007,121490,"Other forage products, nes",1455.33,4641.77,0.3135
Belgium,Western Europe,2007,121490,"Other forage products, nes",1430.16,4630.59,0.3089
Czech Republic,Eastern Europe,2007,121490,"Other forage products, nes",1295.18,6764.08,0.1915
Turkey,Eastern Europe,2007,121490,"Other forage products, nes",1231.56,1576.44,0.7812
Poland,Eastern Europe,2007,121490,"Other forage products, nes",939.13,5200.41,0.1806
Albania,Eastern Europe,2007,121490,"Other forage products, nes",824.67,365.44,2.2566
Thailand,Southeast Asia,2007,121490,"Other forage products, nes",811.65,418.671,1.9386
Ukraine,Eastern Europe,2007,121490,"Other forage products, nes",782.94,1501.52,0.5214
Russia,Eastern Europe,2007,121490,"Other forage products, nes",666.62,1841.2,0.3621
Lebanon,Middle East,2007,121490,"Other forage products, nes",629.97,13990.0,0.045
Ethiopia,Sub-Saharan Africa,2007,121490,"Other forage products, nes",567.44,4758.16,0.1193
Portugal,Western Europe,2007,121490,"Other forage products, nes",465.97,797.682,0.5842
Indonesia,Southeast Asia,2007,121490,"Other forage products, nes",375.78,1373.24,0.2736
Finland,Western Europe,2007,121490,"Other forage products, nes",374.35,724.542,0.5167
Japan,East Asia,2007,121490,"Other forage products, nes",318.76,1155.38,0.2759
Serbia,Eastern Europe,2007,121490,"Other forage products, nes",317.86,1389.09,0.2288
South Africa,Sub-Saharan Africa,2007,121490,"Other forage products, nes",306.19,706.615,0.4333
Slovakia,Eastern Europe,2007,121490,"Other forage products, nes",245.94,982.344,0.2504
Iceland,Western Europe,2007,121490,"Other forage products, nes",241.37,633.512,0.381
Other Asia,Other Asia,2007,121490,"Other forage products, nes",237.41,181.436,1.3085
United Arab Emirates,Middle East,2007,121490,"Other forage products, nes",186.94,713.054,0.2622
Vietnam,Southeast Asia,2007,121490,"Other forage products, nes",176.29,708.629,0.2488
South Korea,East Asia,2007,121490,"Other forage products, nes",163.37,370.827,0.4406
New Zealand,Oceania,2007,121490,"Other forage products, nes",138.45,77.26,1.7920000000000003
Hungary,Eastern Europe,2007,121490,"Other forage products, nes",137.0,868.1,0.1578
Sudan,Sub-Saharan Africa,2007,121490,"Other forage products, nes",120.66,848.0,0.1423
Bulgaria,Eastern Europe,2007,121490,"Other forage products, nes",90.99,32.211,2.8248
Luxembourg,Western Europe,2007,121490,"Other forage products, nes",73.09,25.782,2.8349
Uruguay,South America,2007,121490,"Other forage products, nes",68.56,523.31,0.131
India,Central Asia,2007,121490,"Other forage products, nes",58.77,153.668,0.3824
Saudi Arabia,Middle East,2007,121490,"Other forage products, nes",56.03,100.0,0.5603
Slovenia,Eastern Europe,2007,121490,"Other forage products, nes",41.9,200.816,0.2086
Argentina,South America,2007,121490,"Other forage products, nes",38.96,183.593,0.2122
Norway,Western Europe,2007,121490,"Other forage products, nes",35.85,287.384,0.1247
Kuwait,Middle East,2007,121490,"Other forage products, nes",23.93,82.158,0.2913
Mongolia,East Asia,2007,121490,"Other forage products, nes",20.35,271.3,0.075
Kenya,Sub-Saharan Africa,2007,121490,"Other forage products, nes",19.94,39.0,0.5113
Romania,Eastern Europe,2007,121490,"Other forage products, nes",19.2,20.525,0.9354
Pakistan,Central Asia,2007,121490,"Other forage products, nes",16.24,171.142,0.0949
Bosnia and Herzegovina,Eastern Europe,2007,121490,"Other forage products, nes",15.19,190.02,0.0799
Brazil,South America,2007,121490,"Other forage products, nes",13.26,11.21,1.1828699999999999
Egypt,North Africa,2007,121490,"Other forage products, nes",13.26,42.9815,0.3085
North Macedonia,Eastern Europe,2007,121490,"Other forage products, nes",12.63,182.36,0.0693
Morocco,North Africa,2007,121490,"Other forage products, nes",11.21,3.5,3.2029
Qatar,Middle East,2007,121490,"Other forage products, nes",7.01,5.7,1.2298
Singapore,Southeast Asia,2007,121490,"Other forage products, nes",6.85,11.81,0.58
Dominican Republic,Central America and Caribbean,2007,121490,"Other forage products, nes",6.6,3.1,2.129
Ecuador,South America,2007,121490,"Other forage products, nes",6.19,5.394,1.1476
Fiji,Oceania,2007,121490,"Other forage products, nes",5.03,0.53,9.4906
Colombia,South America,2007,121490,"Other forage products, nes",4.85,14.295,0.3393
Senegal,Sub-Saharan Africa,2007,121490,"Other forage products, nes",2.96,29.738,0.0995
Moldova,Eastern Europe,2007,121490,"Other forage products, nes",2.81,117.84,0.0238
Greece,Western Europe,2007,121490,"Other forage products, nes",2.11,7.0,0.3014
Montenegro,Eastern Europe,2007,121490,"Other forage products, nes",2.09,20.8,0.1005
Eswatini,Sub-Saharan Africa,2007,121490,"Other forage products, nes",1.92,0.803,2.391
Namibia,Sub-Saharan Africa,2007,121490,"Other forage products, nes",1.71,17.0,0.1006
Yemen,Middle East,2007,121490,"Other forage products, nes",1.67,4.435,0.3766
Rwanda,Sub-Saharan Africa,2007,121490,"Other forage products, nes",1.62,0.676,2.3964
Hong Kong (China),East Asia,2007,121490,"Other forage products, nes",1.56,1.45,1.0759
Ireland,Western Europe,2007,121490,"Other forage products, nes",0.73,0.378,1.9312
Lesotho,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.22,0.876,0.2511
Guyana,South America,2007,121490,"Other forage products, nes",0.03,0.028,1.0714
Latvia,Eastern Europe,2007,121490,"Other forage products, nes",0.01,0.011,0.9091
Costa Rica,Central America and Caribbean,2007,121490,"Other forage products, nes",0.0,0.0,
Nicaragua,Central America and Caribbean,2007,121490,"Other forage products, nes",0.0,0.0,
United States,North America,2006,121490,"Other forage products, nes",513461.99,2695840.0,0.1905
Australia,Oceania,2006,121490,"Other forage products, nes",254539.96,1366690.0,0.1862
Canada,North America,2006,121490,"Other forage products, nes",123044.08,521054.0,0.2361
European Union,Western Europe,2006,121490,"Other forage products, nes",33563.96,169619.0,0.1979
Spain,Western Europe,2006,121490,"Other forage products, nes",31343.88,182031.0,0.1722
Germany,Western Europe,2006,121490,"Other forage products, nes",15987.0,80208.8,0.1993
France,Western Europe,2006,121490,"Other forage products, nes",9309.6,53891.6,0.1727
Netherlands,Western Europe,2006,121490,"Other forage products, nes",8359.7,18585.9,0.4498
Chile,South America,2006,121490,"Other forage products, nes",6641.86,17816.0,0.3728
Mexico,North America,2006,121490,"Other forage products, nes",5211.61,27701.0,0.188
Sweden,Western Europe,2006,121490,"Other forage products, nes",4205.65,19254.6,0.2184
China,East Asia,2006,121490,"Other forage products, nes",3796.61,27456.8,0.1383
Italy,Western Europe,2006,121490,"Other forage products, nes",3233.5,14120.5,0.229
Austria,Western Europe,2006,121490,"Other forage products, nes",3165.99,20364.1,0.1555
Denmark,Western Europe,2006,121490,"Other forage products, nes",2524.7,9850.96,0.2563
Switzerland,Western Europe,2006,121490,"Other forage products, nes",2485.08,4023.05,0.6177
Israel,Middle East,2006,121490,"Other forage products, nes",2201.0,9513.11,0.2314
Thailand,Southeast Asia,2006,121490,"Other forage products, nes",1648.14,1556.62,1.0588
United Kingdom,Western Europe,2006,121490,"Other forage products, nes",1053.14,1738.14,0.6059
Lithuania,Eastern Europe,2006,121490,"Other forage products, nes",958.87,3718.47,0.2579
Turkey,Eastern Europe,2006,121490,"Other forage products, nes",881.43,1427.98,0.6173
Belgium,Western Europe,2006,121490,"Other forage products, nes",856.7,3360.55,0.2549
Czech Republic,Eastern Europe,2006,121490,"Other forage products, nes",682.29,6719.77,0.1015
Indonesia,Southeast Asia,2006,121490,"Other forage products, nes",576.01,3544.04,0.1625
Portugal,Western Europe,2006,121490,"Other forage products, nes",566.82,2608.96,0.2173
Russia,Eastern Europe,2006,121490,"Other forage products, nes",509.58,2494.24,0.2043
Iran,Middle East,2006,121490,"Other forage products, nes",472.48,5080.48,0.093
Lebanon,Middle East,2006,121490,"Other forage products, nes",443.56,8108.01,0.0547
Other Asia,Other Asia,2006,121490,"Other forage products, nes",412.25,258.913,1.5922
Ukraine,Eastern Europe,2006,121490,"Other forage products, nes",375.34,1574.23,0.2384
Japan,East Asia,2006,121490,"Other forage products, nes",357.72,1565.03,0.2286
Finland,Western Europe,2006,121490,"Other forage products, nes",327.57,807.447,0.4057
Serbia,Eastern Europe,2006,121490,"Other forage products, nes",321.8,2598.83,0.1238
Ethiopia,Sub-Saharan Africa,2006,121490,"Other forage products, nes",299.8,2164.31,0.1385
Slovakia,Eastern Europe,2006,121490,"Other forage products, nes",290.08,1253.8,0.2314
South Korea,East Asia,2006,121490,"Other forage products, nes",240.09,490.79,0.4892
Fiji,Oceania,2006,121490,"Other forage products, nes",214.13,36.66,5.84097
Hungary,Eastern Europe,2006,121490,"Other forage products, nes",204.0,1501.6,0.1359
Sudan,Sub-Saharan Africa,2006,121490,"Other forage products, nes",202.57,1495.0,0.1355
Uruguay,South America,2006,121490,"Other forage products, nes",180.01,1242.12,0.1449
Luxembourg,Western Europe,2006,121490,"Other forage products, nes",157.27,57.909,2.7158
Albania,Eastern Europe,2006,121490,"Other forage products, nes",147.29,95.194,1.5473
New Zealand,Oceania,2006,121490,"Other forage products, nes",130.44,441.536,0.2954
Poland,Eastern Europe,2006,121490,"Other forage products, nes",123.88,517.864,0.2392
Argentina,South America,2006,121490,"Other forage products, nes",118.59,728.142,0.1629
Iceland,Western Europe,2006,121490,"Other forage products, nes",92.83,305.865,0.3035
India,Central Asia,2006,121490,"Other forage products, nes",83.67,31.515,2.6549
Pakistan,Central Asia,2006,121490,"Other forage products, nes",75.09,248.4,0.3023
Bulgaria,Eastern Europe,2006,121490,"Other forage products, nes",65.54,324.82,0.2018
Romania,Eastern Europe,2006,121490,"Other forage products, nes",62.36,252.69,0.2468
Syria,Middle East,2006,121490,"Other forage products, nes",44.5,122.28,0.3639
Vietnam,Southeast Asia,2006,121490,"Other forage products, nes",36.94,159.644,0.2314
Uganda,Sub-Saharan Africa,2006,121490,"Other forage products, nes",36.27,4.0,9.0675
Slovenia,Eastern Europe,2006,121490,"Other forage products, nes",29.87,157.115,0.1901
South Africa,Sub-Saharan Africa,2006,121490,"Other forage products, nes",27.8,141.054,0.1971
Algeria,North Africa,2006,121490,"Other forage products, nes",26.61,26.4,1.008
Norway,Western Europe,2006,121490,"Other forage products, nes",25.28,177.563,0.1424
Kuwait,Middle East,2006,121490,"Other forage products, nes",25.03,21.854,1.1453
Venezuela,South America,2006,121490,"Other forage products, nes",18.57,105.9,0.1754
Bosnia and Herzegovina,Eastern Europe,2006,121490,"Other forage products, nes",16.21,230.635,0.0703
Singapore,Southeast Asia,2006,121490,"Other forage products, nes",14.78,13.0,1.1369
Namibia,Sub-Saharan Africa,2006,121490,"Other forage products, nes",10.76,76.86,0.14
North Macedonia,Eastern Europe,2006,121490,"Other forage products, nes",10.74,158.81,0.0676
Tanzania,Sub-Saharan Africa,2006,121490,"Other forage products, nes",10.59,2.1,5.0429
Ecuador,South America,2006,121490,"Other forage products, nes",9.82,3.9,2.5179
Moldova,Eastern Europe,2006,121490,"Other forage products, nes",4.79,233.5,0.0205
Ireland,Western Europe,2006,121490,"Other forage products, nes",3.37,1.823,1.8486
Belarus,Eastern Europe,2006,121490,"Other forage products, nes",3.2,10.0,0.32
Mauritius,Sub-Saharan Africa,2006,121490,"Other forage products, nes",2.67,20.0,0.1335
Philippines,Southeast Asia,2006,121490,"Other forage products, nes",2.36,1.2,1.96667
New Caledonia,Oceania,2006,121490,"Other forage products, nes",2.34,0.216,10.8333
Kenya,Sub-Saharan Africa,2006,121490,"Other forage products, nes",2.18,0.73,2.9863
Estonia,Eastern Europe,2006,121490,"Other forage products, nes",1.82,2.469,0.7371
Malaysia,Southeast Asia,2006,121490,"Other forage products, nes",1.71,0.4,4.275
Cambodia,Southeast Asia,2006,121490,"Other forage products, nes",1.49,2.964,0.5027
Tunisia,North Africa,2006,121490,"Other forage products, nes",0.85,20.05,0.0424
Eswatini,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.46,1.508,0.305
Ghana,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.41,1.291,0.3176
Colombia,South America,2006,121490,"Other forage products, nes",0.2,2.36,0.0847
Costa Rica,Central America and Caribbean,2006,121490,"Other forage products, nes",0.15,5.0,0.03
Nicaragua,Central America and Caribbean,2006,121490,"Other forage products, nes",0.13,1.42,0.0915
Sri Lanka,Central Asia,2006,121490,"Other forage products, nes",0.06,0.027,2.2222
Lesotho,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.05,0.1,0.5
Guatemala,Central America and Caribbean,2006,121490,"Other forage products, nes",0.04,0.692,0.0578
Guyana,South America,2006,121490,"Other forage products, nes",0.01,0.009,1.1111
Mongolia,East Asia,2006,121490,"Other forage products, nes",0.0,0.0,
St. Lucia,Central America and Caribbean,2006,121490,"Other forage products, nes",0.0,0.0,
Botswana,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.0,0.0,
United States,North America,2005,121490,"Other forage products, nes",485395.77,2755860.0,0.17613220000000002
Australia,Oceania,2005,121490,"Other forage products, nes",241451.15,1326590.0,0.182
Canada,North America,2005,121490,"Other forage products, nes",103830.24,432762.0,0.2399
Spain,Western Europe,2005,121490,"Other forage products, nes",25730.38,165837.0,0.1552
European Union,Western Europe,2005,121490,"Other forage products, nes",20423.93,108998.0,0.1874
Chile,South America,2005,121490,"Other forage products, nes",10396.09,21045.9,0.494
Germany,Western Europe,2005,121490,"Other forage products, nes",9161.0,46106.6,0.1987
France,Western Europe,2005,121490,"Other forage products, nes",8412.32,52747.2,0.1595
Netherlands,Western Europe,2005,121490,"Other forage products, nes",6699.64,16944.9,0.3954
China,East Asia,2005,121490,"Other forage products, nes",4618.61,30757.2,0.1502
Sweden,Western Europe,2005,121490,"Other forage products, nes",3675.98,15496.1,0.2372
Mexico,North America,2005,121490,"Other forage products, nes",3164.71,119086.0,0.0266
Israel,Middle East,2005,121490,"Other forage products, nes",2633.0,11380.3,0.2314
Austria,Western Europe,2005,121490,"Other forage products, nes",2504.67,18410.1,0.136
Switzerland,Western Europe,2005,121490,"Other forage products, nes",2277.92,3759.2,0.606
Turkey,Eastern Europe,2005,121490,"Other forage products, nes",2129.53,5864.0,0.3632
Thailand,Southeast Asia,2005,121490,"Other forage products, nes",1910.79,1881.14,1.0158
Italy,Western Europe,2005,121490,"Other forage products, nes",1784.86,5804.13,0.3075
Denmark,Western Europe,2005,121490,"Other forage products, nes",1758.99,8351.76,0.2106
Belgium,Western Europe,2005,121490,"Other forage products, nes",1316.38,5308.73,0.248
Russia,Eastern Europe,2005,121490,"Other forage products, nes",868.39,3394.98,0.2558
Indonesia,Southeast Asia,2005,121490,"Other forage products, nes",742.69,5011.35,0.1482
Lithuania,Eastern Europe,2005,121490,"Other forage products, nes",587.77,2530.01,0.2323
Saudi Arabia,Middle East,2005,121490,"Other forage products, nes",503.93,57.0,8.8409
Other Asia,Other Asia,2005,121490,"Other forage products, nes",464.06,1493.11,0.3108
Ethiopia,Sub-Saharan Africa,2005,121490,"Other forage products, nes",456.88,5236.32,0.0873
Poland,Eastern Europe,2005,121490,"Other forage products, nes",420.4,1489.38,0.2823
South Korea,East Asia,2005,121490,"Other forage products, nes",419.9,1293.48,0.3246
New Zealand,Oceania,2005,121490,"Other forage products, nes",419.73,1101.65,0.381
Czech Republic,Eastern Europe,2005,121490,"Other forage products, nes",395.15,2567.56,0.1539
Portugal,Western Europe,2005,121490,"Other forage products, nes",374.61,1011.0,0.3705
Iran,Middle East,2005,121490,"Other forage products, nes",320.77,4464.42,0.0719
Albania,Eastern Europe,2005,121490,"Other forage products, nes",265.81,111.169,2.391
Japan,East Asia,2005,121490,"Other forage products, nes",250.75,1115.66,0.2248
Bulgaria,Eastern Europe,2005,121490,"Other forage products, nes",222.13,1148.9,0.1933
United Kingdom,Western Europe,2005,121490,"Other forage products, nes",213.27,332.488,0.6414
Finland,Western Europe,2005,121490,"Other forage products, nes",195.06,569.414,0.3426
Sudan,Sub-Saharan Africa,2005,121490,"Other forage products, nes",192.67,1248.0,0.1544
Pakistan,Central Asia,2005,121490,"Other forage products, nes",129.06,1677.51,0.0769
Hungary,Eastern Europe,2005,121490,"Other forage products, nes",119.0,830.4,0.1433
Lebanon,Middle East,2005,121490,"Other forage products, nes",111.0,2803.0,0.0396
Uruguay,South America,2005,121490,"Other forage products, nes",108.85,781.64,0.1393
Ukraine,Eastern Europe,2005,121490,"Other forage products, nes",108.39,441.51,0.2455
India,Central Asia,2005,121490,"Other forage products, nes",95.54,35.226,2.7122
Iceland,Western Europe,2005,121490,"Other forage products, nes",92.92,275.32,0.3375
Vietnam,Southeast Asia,2005,121490,"Other forage products, nes",85.82,370.925,0.2314
Luxembourg,Western Europe,2005,121490,"Other forage products, nes",72.62,26.171,2.7748
