Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg
Dominican Republic,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,411.76,925.1408,0.4451
Lebanon,Middle East,2008,121410,Lucerne (alfalfa) meal and pellets,407.73,1600.7,0.2547
Botswana,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,337.65,2220.4,0.1521
Bahamas,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,330.51,264.837,1.248
Tanzania,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,329.56,20.45,16.1154
Lesotho,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,293.86,969.768,0.303
Serbia,Eastern Europe,2008,121410,Lucerne (alfalfa) meal and pellets,273.75,866.975,0.3158
Norway,Western Europe,2008,121410,Lucerne (alfalfa) meal and pellets,272.53,538.127,0.5064
China,East Asia,2008,121410,Lucerne (alfalfa) meal and pellets,262.6,197.622,1.3288
Malaysia,Southeast Asia,2008,121410,Lucerne (alfalfa) meal and pellets,245.8,1437.84,0.171
New Zealand,Oceania,2008,121410,Lucerne (alfalfa) meal and pellets,206.21,296.608,0.6952
Bahrain,Middle East,2008,121410,Lucerne (alfalfa) meal and pellets,205.01,562.726,0.3643
Luxembourg,Western Europe,2008,121410,Lucerne (alfalfa) meal and pellets,197.55,517.096,0.382
Brazil,South America,2008,121410,Lucerne (alfalfa) meal and pellets,180.83,689.0,0.2625
Latvia,Eastern Europe,2008,121410,Lucerne (alfalfa) meal and pellets,170.41,423.9,0.402
Czech Republic,Eastern Europe,2008,121410,Lucerne (alfalfa) meal and pellets,160.63,499.176,0.3218
Finland,Western Europe,2008,121410,Lucerne (alfalfa) meal and pellets,141.89,641.225,0.2213
Canada,North America,2008,121410,Lucerne (alfalfa) meal and pellets,140.18,567.533,0.247
Panama,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,128.26,355.413,0.3609
New Caledonia,Oceania,2008,121410,Lucerne (alfalfa) meal and pellets,119.13,177.324,0.6718
Barbados,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,99.9,148.369,0.6733
Thailand,Southeast Asia,2008,121410,Lucerne (alfalfa) meal and pellets,82.15,128.553,0.639
Ecuador,South America,2008,121410,Lucerne (alfalfa) meal and pellets,70.71,149.11,0.4742
Guatemala,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,70.55,151.109,0.4669
Mauritius,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,64.34,290.748,0.2213
French Polynesia,Oceania,2008,121410,Lucerne (alfalfa) meal and pellets,55.32,97.053,0.57
Albania,Eastern Europe,2008,121410,Lucerne (alfalfa) meal and pellets,51.28,231.737,0.2213
India,Central Asia,2008,121410,Lucerne (alfalfa) meal and pellets,46.01,3.466,13.2747
Trinidad and Tobago,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,44.46,89.091,0.499
South Africa,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,41.68,4.446,9.3747
St. Vincent and the Grenadines,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,40.99,57.988,0.7069
Peru,South America,2008,121410,Lucerne (alfalfa) meal and pellets,38.53,104.0,0.3705
Greenland,North America,2008,121410,Lucerne (alfalfa) meal and pellets,36.87,69.8,0.5282
North Macedonia,Eastern Europe,2008,121410,Lucerne (alfalfa) meal and pellets,27.36,75.34,0.3632
Colombia,South America,2008,121410,Lucerne (alfalfa) meal and pellets,27.2,72.0,0.3778
Australia,Oceania,2008,121410,Lucerne (alfalfa) meal and pellets,24.65,20.15,1.2233
Ukraine,Eastern Europe,2008,121410,Lucerne (alfalfa) meal and pellets,24.52,38.5,0.6369
Indonesia,Southeast Asia,2008,121410,Lucerne (alfalfa) meal and pellets,21.28,139.837,0.1522
Iceland,Western Europe,2008,121410,Lucerne (alfalfa) meal and pellets,18.76,38.28,0.4901
Mayotte,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,15.07,21.6,0.6977
Brunei,Southeast Asia,2008,121410,Lucerne (alfalfa) meal and pellets,14.63,66.097,0.2213
Estonia,Eastern Europe,2008,121410,Lucerne (alfalfa) meal and pellets,12.81,30.0,0.427
Eswatini,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,12.67,12.827399999999999,0.9877
Costa Rica,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,12.16,18.144,0.6702
Netherlands Antilles,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,11.9,23.873,0.4985
Jamaica,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,11.62,14.849,0.7825
Algeria,North Africa,2008,121410,Lucerne (alfalfa) meal and pellets,9.03,20.82,0.4337
Belize,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,5.52,12.811,0.4309
Lithuania,Eastern Europe,2008,121410,Lucerne (alfalfa) meal and pellets,5.03,1.033,4.8693
Mozambique,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,4.84,21.864,0.2214
Bulgaria,Eastern Europe,2008,121410,Lucerne (alfalfa) meal and pellets,3.93,14.9,0.2638
Gambia,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,3.48,12.4,0.2806
Faroe Islands,Western Europe,2008,121410,Lucerne (alfalfa) meal and pellets,2.55,10.989,0.2321
Cape Verde,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,1.97,4.884,0.4034
Malawi,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,1.59,36.848,0.0432
St. Kitts and Nevis,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,1.49,7.482,0.1991
Madagascar,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,0.28,0.00571,49.0368
Seychelles,Sub-Saharan Africa,2008,121410,Lucerne (alfalfa) meal and pellets,0.24,0.016,15.0
Grenada,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,0.2,0.066,3.0303
Fiji,Oceania,2008,121410,Lucerne (alfalfa) meal and pellets,0.15,0.041,3.6585
El Salvador,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,0.12,0.43088,0.2785
Nicaragua,Central America and Caribbean,2008,121410,Lucerne (alfalfa) meal and pellets,0.0,0.0,
United Arab Emirates,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,119171.39,331305.0,0.3597
Japan,East Asia,2007,121410,Lucerne (alfalfa) meal and pellets,37799.22,146697.0,0.2577
Belgium,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,24002.29,149498.0,0.1606
United States,North America,2007,121410,Lucerne (alfalfa) meal and pellets,17234.1,68553.0,0.2514
Morocco,North Africa,2007,121410,Lucerne (alfalfa) meal and pellets,16225.31,83615.5,0.194
United Kingdom,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,11061.55,34640.3,0.3193
Portugal,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,10926.76,59663.2,0.1831
Greece,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,10440.96,48020.3,0.2174
Germany,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,8988.0,57066.3,0.1575
Other Asia,Other Asia,2007,121410,Lucerne (alfalfa) meal and pellets,8131.74,69108.1,0.1177
France,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,6541.45,35108.8,0.1863
Tunisia,North Africa,2007,121410,Lucerne (alfalfa) meal and pellets,5171.84,30216.2,0.1712
Oman,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,4788.67,17483.8,0.2739
South Korea,East Asia,2007,121410,Lucerne (alfalfa) meal and pellets,4778.29,26836.1,0.1781
Cyprus,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,4058.17,19568.9,0.2074
Ireland,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,3705.66,17335.8,0.2138
Sweden,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,3272.2,18898.0,0.1732
Netherlands,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,2716.22,17364.9,0.1564
Croatia,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,2191.9,10240.6,0.214
Kuwait,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,1901.4,6448.62,0.2949
European Union,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,1844.68,4019.84,0.4589
Malta,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,1768.66,8917.11,0.1983
Austria,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,1522.35,8396.6,0.1813
Saudi Arabia,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,1404.09,6787.0,0.2069
Italy,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,1331.96,6860.29,0.1942
Denmark,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,1249.36,4224.14,0.2958
Jordan,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,994.9,5005.06,0.1988
Poland,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,854.76,4191.74,0.2039
Hong Kong (China),East Asia,2007,121410,Lucerne (alfalfa) meal and pellets,816.78,2170.72,0.3763
Namibia,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,781.19,2883.13,0.271
Singapore,Southeast Asia,2007,121410,Lucerne (alfalfa) meal and pellets,778.48,2018.58,0.3857
Lesotho,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,713.89,3303.52,0.2161
Switzerland,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,647.09,3335.3,0.194
Slovenia,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,643.76,3152.04,0.2042
Malaysia,Southeast Asia,2007,121410,Lucerne (alfalfa) meal and pellets,600.76,3694.7,0.1626
Bosnia and Herzegovina,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,567.81,2423.32,0.2343
Mexico,North America,2007,121410,Lucerne (alfalfa) meal and pellets,564.95,2256.87,0.2503
Hungary,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,555.0,2713.6,0.2045
Qatar,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,532.33,2030.88,0.2621
Slovakia,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,483.76,2914.15,0.166
Lebanon,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,443.38,1633.93,0.2714
Israel,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,411.0,1930.63,0.2129
Venezuela,South America,2007,121410,Lucerne (alfalfa) meal and pellets,408.9,1097.08,0.3727
Turkey,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,400.0,2000.0,0.2
Botswana,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,396.19,2288.04,0.1732
Spain,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,380.62,2060.54,0.1847
Bahamas,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,365.26,474.721,0.7694
Bahrain,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,321.75,1060.72,0.3033
Philippines,Southeast Asia,2007,121410,Lucerne (alfalfa) meal and pellets,302.89,740.258,0.4092
Norway,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,263.49,587.012,0.4489
Luxembourg,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,234.18,1031.19,0.2271
Serbia,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,230.23,1082.28,0.2127
Colombia,South America,2007,121410,Lucerne (alfalfa) meal and pellets,217.4,712.8,0.305
Dominican Republic,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,196.12,472.85877,0.4148
Honduras,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,148.04,327.194,0.4525
New Caledonia,Oceania,2007,121410,Lucerne (alfalfa) meal and pellets,133.58,253.502,0.5269
Panama,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,124.78,452.735,0.2756
Romania,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,103.94,355.46,0.2924
Uruguay,South America,2007,121410,Lucerne (alfalfa) meal and pellets,100.71,611.6,0.1647
Brazil,South America,2007,121410,Lucerne (alfalfa) meal and pellets,84.59,435.0,0.1945
Finland,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,73.03,343.05,0.2129
New Zealand,Oceania,2007,121410,Lucerne (alfalfa) meal and pellets,71.03,179.754,0.3952
Guatemala,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,69.95,170.283,0.4108
Lithuania,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,68.98,20.337,3.3918
Barbados,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,65.52,111.968,0.5852
Ecuador,South America,2007,121410,Lucerne (alfalfa) meal and pellets,60.74,205.0,0.2963
Chile,South America,2007,121410,Lucerne (alfalfa) meal and pellets,59.26,277.4,0.2136
Canada,North America,2007,121410,Lucerne (alfalfa) meal and pellets,58.36,215.347,0.271
Brunei,Southeast Asia,2007,121410,Lucerne (alfalfa) meal and pellets,52.92,248.599,0.2129
Peru,South America,2007,121410,Lucerne (alfalfa) meal and pellets,50.59,207.57,0.2437
Faroe Islands,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,44.58,122.735,0.3632
Iceland,Western Europe,2007,121410,Lucerne (alfalfa) meal and pellets,44.23,170.0,0.2602
Seychelles,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,37.91,29.6167,1.28
Libya,North Africa,2007,121410,Lucerne (alfalfa) meal and pellets,33.11,137.881,0.2401
Thailand,Southeast Asia,2007,121410,Lucerne (alfalfa) meal and pellets,32.74,85.178,0.3844
French Polynesia,Oceania,2007,121410,Lucerne (alfalfa) meal and pellets,31.3,84.024,0.3725
St. Vincent and the Grenadines,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,30.71,208.304,0.1474
Trinidad and Tobago,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,29.33,42.211,0.6948
Mauritius,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,29.27,52.62,0.5563
Greenland,North America,2007,121410,Lucerne (alfalfa) meal and pellets,25.94,74.4,0.3487
Jamaica,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,25.67,66.722,0.3847
Costa Rica,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,21.54,51.296,0.4199
Latvia,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,20.17,81.892,0.2463
Australia,Oceania,2007,121410,Lucerne (alfalfa) meal and pellets,19.7,8.605,2.2894
Indonesia,Southeast Asia,2007,121410,Lucerne (alfalfa) meal and pellets,19.45,117.736,0.1652
St. Kitts and Nevis,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,18.16,21.374,0.8496
China,East Asia,2007,121410,Lucerne (alfalfa) meal and pellets,16.68,72.076,0.2314
North Macedonia,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,16.2,61.7,0.2626
Eswatini,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,15.32,48.23,0.3176
Grenada,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,10.36,5.803,1.7853
Netherlands Antilles,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,10.08,20.872,0.4829
India,Central Asia,2007,121410,Lucerne (alfalfa) meal and pellets,9.35,0.75,12.4667
Nicaragua,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,8.31,20.533,0.4047
South Africa,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,7.94,1.62,4.9012
Suriname,South America,2007,121410,Lucerne (alfalfa) meal and pellets,3.34,5.1,0.6549
Tanzania,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,3.18,14.0,0.2271
Belize,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,3.13,8.456,0.3702
Gambia,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,3.1,29.9,0.1037
Montenegro,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,2.8,13.22,0.2118
Palestine,Middle East,2007,121410,Lucerne (alfalfa) meal and pellets,0.83,3.85735,0.2152
El Salvador,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,0.6,0.97501,0.6154
Zimbabwe,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,0.43,0.025,17.2
Fiji,Oceania,2007,121410,Lucerne (alfalfa) meal and pellets,0.3,0.081,3.7037
Czech Republic,Eastern Europe,2007,121410,Lucerne (alfalfa) meal and pellets,0.11,0.001,110.0
Antigua and Barbuda,Central America and Caribbean,2007,121410,Lucerne (alfalfa) meal and pellets,0.09,0.073,1.2329
Rwanda,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,0.04,0.13,0.3077
Burkina Faso,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,0.01,0.05,0.2
Cape Verde,Sub-Saharan Africa,2007,121410,Lucerne (alfalfa) meal and pellets,0.01,0.009,1.1111
Japan,East Asia,2006,121410,Lucerne (alfalfa) meal and pellets,36383.8,159175.0,0.2286
Belgium,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,21478.38,172930.0,0.1242
United States,North America,2006,121410,Lucerne (alfalfa) meal and pellets,13046.43,60028.0,0.2173
Morocco,North Africa,2006,121410,Lucerne (alfalfa) meal and pellets,9685.79,65467.0,0.1479
Other Asia,Other Asia,2006,121410,Lucerne (alfalfa) meal and pellets,7823.41,68554.2,0.1141
Portugal,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,7636.71,48032.7,0.159
Germany,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,6806.0,53983.0,0.1261
Greece,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,5695.38,35511.6,0.1604
France,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,4182.23,25777.7,0.1622
South Korea,East Asia,2006,121410,Lucerne (alfalfa) meal and pellets,4132.6,25970.8,0.1591
United Kingdom,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,4112.35,13046.5,0.3152
Tunisia,North Africa,2006,121410,Lucerne (alfalfa) meal and pellets,3973.18,28751.2,0.1382
Oman,Middle East,2006,121410,Lucerne (alfalfa) meal and pellets,3914.34,9226.63,0.4242
Netherlands,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,3388.24,23566.6,0.1438
Spain,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,3109.01,20947.6,0.1484
Sweden,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,2739.22,16072.1,0.1704
Cyprus,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,2601.53,15614.8,0.1666
Italy,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,2410.59,14855.5,0.1623
Croatia,Eastern Europe,2006,121410,Lucerne (alfalfa) meal and pellets,1949.41,12686.8,0.1537
Kuwait,Middle East,2006,121410,Lucerne (alfalfa) meal and pellets,1359.7,7450.4,0.1825
European Union,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,1330.01,2528.32,0.526
Saudi Arabia,Middle East,2006,121410,Lucerne (alfalfa) meal and pellets,1268.89,6400.0,0.1983
Malta,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,1256.1,7089.27,0.1772
Qatar,Middle East,2006,121410,Lucerne (alfalfa) meal and pellets,1140.96,7509.61,0.1519
Finland,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,1098.74,6609.67,0.1662
Ireland,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,930.33,6911.59,0.1346
Austria,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,854.88,4942.9,0.173
Jordan,Middle East,2006,121410,Lucerne (alfalfa) meal and pellets,834.58,5417.68,0.154
Hong Kong (China),East Asia,2006,121410,Lucerne (alfalfa) meal and pellets,745.35,2027.46,0.3676
Singapore,Southeast Asia,2006,121410,Lucerne (alfalfa) meal and pellets,671.57,1710.15,0.3927
Lesotho,Sub-Saharan Africa,2006,121410,Lucerne (alfalfa) meal and pellets,664.39,3351.09,0.1983
Slovenia,Eastern Europe,2006,121410,Lucerne (alfalfa) meal and pellets,659.9,4010.7,0.1645
Serbia,Eastern Europe,2006,121410,Lucerne (alfalfa) meal and pellets,659.11,4385.35,0.1503
Malaysia,Southeast Asia,2006,121410,Lucerne (alfalfa) meal and pellets,638.23,2134.21,0.299
Mexico,North America,2006,121410,Lucerne (alfalfa) meal and pellets,604.14,2792.41,0.2164
Switzerland,Western Europe,2006,121410,Lucerne (alfalfa) meal and pellets,549.73,3437.44,0.1599
Bosnia and Herzegovina,Eastern Europe,2006,121410,Lucerne (alfalfa) meal and pellets,466.42,2810.11,0.166
Bahamas,Central America and Caribbean,2006,121410,Lucerne (alfalfa) meal and pellets,442.66,638.433,0.6934
